"Attribution","Nunaliit_ID","Nunaliit_revision_code","ALI_unique_ID_place","province_Persian","province_roman","shahrestan_Persian","shahrestan_roman","bakhsh_Persian","bakhsh_roman","city_Persian","city_roman","dehestan_Persian","dehestan_roman","settlement_Persian","settlement_roman","local_name","local_name_source","population_2011_census","population_2011_comment","population_2016_census","population_2016_comment","language_distribution_estimate","language_distribution_source","latitude","longitude","notes"
"","365a4a632d1fb65f22fb9b482360003c","5-04a2f77d956bb8320c65453f3c66b47a","1171716","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Sendōn-e Pā Rah","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",92,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.105,50.133,
"","365a4a632d1fb65f22fb9b48235ff262","5-9e7a47c5d6a3f01e20479709bb187c5a","1171717","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Ali Asgari","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",43,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.095,50.111,
"","365a4a632d1fb65f22fb9b48235fe926","5-480f655eaceb7bbf4a965ad1ee69f6a3","1171718","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Qala-e Mōmbi","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",668,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.11,50.117,
"","365a4a632d1fb65f22fb9b48235fdafd","5-997151388b6f1e0c9edc93be3aacbc8a","1171719","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Hedzrat-e Durāv","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.11268,50.12958,
"","365a4a632d1fb65f22fb9b48235fd404","5-eaedf1677c6d6bb392e1df901903ee34","1171720","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Ili Ābād","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",215,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.09,50.147,
"","365a4a632d1fb65f22fb9b4823741f6e","2-e0237012cb947e68a8b9cb998d9d0470","1171721","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",3252,"","","","",,,,
"","365a4a632d1fb65f22fb9b48235fcefe","3-8314832bd1487a1ff5176fb787fdbc78","1171722","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,31.07992,50.13814,
"","365a4a632d1fb65f22fb9b48235fc29f","3-e6f1e7505efa2356c46ca92aca289766","1171723","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,31.0883,50.1308,
"","365a4a632d1fb65f22fb9b4823607ab7","5-daa12760916411c1c2745af36b06ab65","1171724","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Deh Murd-e Olyā","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",107,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.042,50.151,
"","365a4a632d1fb65f22fb9b4823606ef2","5-79687bd971114fc5c407572b8be4f3e3","1171725","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Deh-e Shahid Dāresh","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.062,50.143,
"","365a4a632d1fb65f22fb9b48236060a6","5-75b99819bf0339983309d0a84a51e6fe","1171726","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Gur Tordz","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",22,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.057,50.15,
"","365a4a632d1fb65f22fb9b482360527d","5-c7ea210d7e1f8adb1da4c3439da2c70b","1171727","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Āv Almōn","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",253,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.005,50.214,
"","365a4a632d1fb65f22fb9b4823604a00","3-81315b4315ffc65bcde2f6d60b1a4cf9","1171728","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,30.97645,50.21274,
"","365a4a632d1fb65f22fb9b4823603fb9","5-b89bf6fbe50e9a2af8453cb8f87c3605","1171729","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Amir-al-Māmenin","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",56,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",30.989,50.213,
"","365a4a632d1fb65f22fb9b4823603e64","5-5ededaf97bc443f26acac8793c85bed0","1171730","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Bāyomdōn","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",25,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.012,50.225,
"","365a4a632d1fb65f22fb9b48236038d8","5-66eb603a48c8ee112f847197b25d376f","1171731","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Barm Almōn","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",119,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.005,50.238,
"","365a4a632d1fb65f22fb9b48236031e3","3-ece6dbdc6e9e9992e977647c382fe90b","1171732","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,31.0393,50.16813,
"","365a4a632d1fb65f22fb9b4823602735","5-ac07eee6f9b6ca2fb96e846b935d33b9","1171733","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Tel-e Gāvdeban","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",59,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.01,50.237,
