"Attribution","Nunaliit_ID","Nunaliit_revision_code","ALI_unique_ID_place","province_Persian","province_roman","shahrestan_Persian","shahrestan_roman","bakhsh_Persian","bakhsh_roman","city_Persian","city_roman","dehestan_Persian","dehestan_roman","settlement_Persian","settlement_roman","local_name","local_name_source","population_2011_census","population_2011_comment","population_2016_census","population_2016_comment","language_distribution_estimate","language_distribution_source","latitude","longitude","notes"
"","b60c8f78c0b29100a8af9b5ea4d0770d","5-b4a4d019c1f0f09a472dadd5a466b456","1150406","","Lorestān","","","","","","","","","","","Cheghā Gorg","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",275,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.176,49.582,
"","b60c8f78c0b29100a8af9b5ea4d069a5","5-e74bd0792d0e476531834075a9eee36e","1150407","","Lorestān","","","","","","","","","","","Cheshme Par","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",517,"","","","Bakhtiāri 85%; Standard type Persian 15%","Mortaza Taheri-Ardali, field notes 2022",33.228,49.611,
"","b60c8f78c0b29100a8af9b5ea4d05aaf","4-fa9bc95602dfc479449e79f7986d1e19","1150408","","Lorestān","","","","","","","","","","","Khalil Ābād, Khalil Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",,,
"","b60c8f78c0b29100a8af9b5ea4d04b62","5-0408872cb56b9242c9c38a8275fc3aaf","1150409","","Lorestān","","","","","","","","","","","Dom-e Kamar","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",50,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.199,49.659,
"","b60c8f78c0b29100a8af9b5ea4d0e3f9","5-3499f257a49cf4a0aab2eabf6bead3cd","1150410","","Lorestān","","","","","","","","","","","Dējuni","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",28,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.208,49.644,
"","b60c8f78c0b29100a8af9b5ea4d0d87e","5-2403d49a8f6c576d9a0080c7819219b0","1150411","","Lorestān","","","","","","","","","","","Dē Nō-e Āligar","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",143,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.216,49.576,
"","b60c8f78c0b29100a8af9b5ea4d0d6eb","5-802b7da153b506eef1a221806020c00b","1150412","","Lorestān","","","","","","","","","","","Gol Bahār-e Atābaki","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",100,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.188,49.672,
"","b60c8f78c0b29100a8af9b5ea4d0d6bb","2-6af12334aac4c2b33d25b1209ab760dd","1150413","","Lorestān","","","","","","","","","","","Gol Bahār-e Ahmad Ābād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",,"","","","",,,,
"","b60c8f78c0b29100a8af9b5ea4d0cfe0","4-55c61b9e51b37d8001ea2faa20a33a0a","1150414","","Lorestān","","","","","","","","","","","Gol Bahār-e Mohamad Bāgheri","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",,,
"","b60c8f78c0b29100a8af9b5ea4d0c2b1","5-24217719eabf101f2dc4843d01ebae79","1150415","","Lorestān","","","","","","","","","","","Gol Bahār-e Shēkh Miri","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",48,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.194,49.673,
"","b60c8f78c0b29100a8af9b5ea4d0bf06","5-74ee5eeb9de4a73d6d4b3ac3286e73d0","1150416","","Lorestān","","","","","","","","","","","Gol Bahār-e Down","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",151,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.176,49.686,
