DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2023,242300,16,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,189400,13,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,175700,20,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,121500,25,9999,99,144,
STATSNZ:CEN23_ECI_017(1.0),2023,164700,25,9999,99,126,
STATSNZ:CEN23_ECI_017(1.0),2023,217800,999,9999,99,3033,
STATSNZ:CEN23_ECI_017(1.0),2023,191400,19,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,179202,16,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,132700,777,9999,99,2304,
STATSNZ:CEN23_ECI_017(1.0),2023,172800,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,117600,24,9999,99,1410,
STATSNZ:CEN23_ECI_017(1.0),2023,199800,03,9999,99,93,
STATSNZ:CEN23_ECI_017(1.0),2023,100800,17,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,218001,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,315700,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,251200,24,9999,99,2628,
STATSNZ:CEN23_ECI_017(1.0),2023,330900,11,9999,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,316700,16,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,224900,13,9999,99,111,
STATSNZ:CEN23_ECI_017(1.0),2023,183101,21,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,102100,21,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,350201,22,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,321101,03,9999,99,126,
STATSNZ:CEN23_ECI_017(1.0),2023,208700,777,9999,99,1569,
STATSNZ:CEN23_ECI_017(1.0),2023,199400,23,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,352400,18,9999,99,63,
STATSNZ:CEN23_ECI_017(1.0),2023,305600,777,9999,99,2538,
STATSNZ:CEN23_ECI_017(1.0),2023,04,10,9999,99,3726,
STATSNZ:CEN23_ECI_017(1.0),2023,174801,11,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,128800,19,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,142002,12,9999,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,06,17,9999,99,1662,
STATSNZ:CEN23_ECI_017(1.0),2023,359800,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,207800,24,9999,99,1908,
STATSNZ:CEN23_ECI_017(1.0),2023,111300,777,9999,99,3900,
STATSNZ:CEN23_ECI_017(1.0),2023,246400,09,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,150900,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,107901,03,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,173300,25,9999,99,156,
STATSNZ:CEN23_ECI_017(1.0),2023,314301,16,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,312500,07,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,176900,01,9999,99,222,
STATSNZ:CEN23_ECI_017(1.0),2023,143301,08,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,247501,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,173901,07,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,362401,24,9999,99,1227,
STATSNZ:CEN23_ECI_017(1.0),2023,127900,11,9999,99,138,
STATSNZ:CEN23_ECI_017(1.0),2023,183900,18,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,190400,09,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,147900,02,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,324001,21,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,101700,23,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,256200,11,9999,99,150,
STATSNZ:CEN23_ECI_017(1.0),2023,174001,15,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,310901,777,9999,99,909,
STATSNZ:CEN23_ECI_017(1.0),2023,186100,06,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,173100,06,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,348600,03,9999,99,60,
STATSNZ:CEN23_ECI_017(1.0),2023,130902,21,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,400008,12,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,131801,10,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,231300,12,9999,99,66,
STATSNZ:CEN23_ECI_017(1.0),2023,130601,25,9999,99,267,
STATSNZ:CEN23_ECI_017(1.0),2023,145102,999,9999,99,2076,
STATSNZ:CEN23_ECI_017(1.0),2023,241500,02,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,163502,23,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,117800,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,250800,16,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,327901,25,9999,99,132,
STATSNZ:CEN23_ECI_017(1.0),2023,256900,24,9999,99,1584,
STATSNZ:CEN23_ECI_017(1.0),2023,205900,24,9999,99,855,
STATSNZ:CEN23_ECI_017(1.0),2023,356200,15,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,171201,06,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,166500,24,9999,99,990,
STATSNZ:CEN23_ECI_017(1.0),2023,337800,05,9999,99,282,
STATSNZ:CEN23_ECI_017(1.0),2023,174500,24,9999,99,699,
STATSNZ:CEN23_ECI_017(1.0),2023,244100,06,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,116101,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,336301,17,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,160901,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,400004,15,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,242800,25,9999,99,153,
STATSNZ:CEN23_ECI_017(1.0),2023,189800,10,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,215101,12,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,156601,999,9999,99,2643,
STATSNZ:CEN23_ECI_017(1.0),2023,033,02,9999,99,114,
STATSNZ:CEN23_ECI_017(1.0),2023,244100,25,9999,99,219,
STATSNZ:CEN23_ECI_017(1.0),2023,300301,24,9999,99,1827,
STATSNZ:CEN23_ECI_017(1.0),2023,340200,21,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,240000,22,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,335800,17,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,308900,01,9999,99,129,
STATSNZ:CEN23_ECI_017(1.0),2023,163901,15,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,194500,03,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,138301,06,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,258100,20,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,307100,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,229300,07,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,107901,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,327800,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,343700,999,9999,99,2052,
STATSNZ:CEN23_ECI_017(1.0),2023,364000,999,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,345700,20,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,253300,04,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,177800,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,166801,11,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,200500,04,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,223000,09,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,179300,12,9999,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,102201,18,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,192700,08,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,208100,20,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,233700,777,9999,99,1590,
STATSNZ:CEN23_ECI_017(1.0),2023,348400,12,9999,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,234201,07,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,222700,22,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,204900,04,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,250902,22,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,141000,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,162701,03,9999,99,186,
STATSNZ:CEN23_ECI_017(1.0),2023,344600,07,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,220700,15,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,133200,18,9999,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,310000,24,9999,99,762,
STATSNZ:CEN23_ECI_017(1.0),2023,185900,11,9999,99,99,
STATSNZ:CEN23_ECI_017(1.0),2023,349601,18,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,155702,09,9999,99,300,
STATSNZ:CEN23_ECI_017(1.0),2023,103700,13,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,136400,23,9999,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,231600,12,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,120000,22,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,346800,23,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,319300,23,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,195800,13,9999,99,63,
STATSNZ:CEN23_ECI_017(1.0),2023,218801,999,9999,99,996,
STATSNZ:CEN23_ECI_017(1.0),2023,337500,22,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,158501,09,9999,99,57,
STATSNZ:CEN23_ECI_017(1.0),2023,345600,24,9999,99,1548,
STATSNZ:CEN23_ECI_017(1.0),2023,357501,16,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,351000,01,9999,99,198,
STATSNZ:CEN23_ECI_017(1.0),2023,148901,18,9999,99,108,
STATSNZ:CEN23_ECI_017(1.0),2023,153200,777,9999,99,1425,
STATSNZ:CEN23_ECI_017(1.0),2023,129600,25,9999,99,288,
STATSNZ:CEN23_ECI_017(1.0),2023,315301,22,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,170803,13,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,126200,18,9999,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,106100,777,9999,99,2781,
STATSNZ:CEN23_ECI_017(1.0),2023,209700,11,9999,99,99,
STATSNZ:CEN23_ECI_017(1.0),2023,253200,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,063,02,9999,99,108,
STATSNZ:CEN23_ECI_017(1.0),2023,123702,09,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,328600,22,9999,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,357200,12,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,246300,14,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,251900,21,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,158601,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,239200,15,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,202400,08,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,259200,999,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,237100,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,343600,22,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,313600,17,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,143500,17,9999,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,356400,24,9999,99,1299,
STATSNZ:CEN23_ECI_017(1.0),2023,039,04,9999,99,186,
STATSNZ:CEN23_ECI_017(1.0),2023,140100,05,9999,99,306,
STATSNZ:CEN23_ECI_017(1.0),2023,257901,22,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,242500,04,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,198800,01,9999,99,114,
STATSNZ:CEN23_ECI_017(1.0),2023,354100,02,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,192102,02,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,249401,24,9999,99,1410,
STATSNZ:CEN23_ECI_017(1.0),2023,235000,20,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,205700,15,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,09,02,9999,99,1437,
STATSNZ:CEN23_ECI_017(1.0),2023,116300,999,9999,99,966,
STATSNZ:CEN23_ECI_017(1.0),2023,214200,20,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,167800,777,9999,99,3270,
STATSNZ:CEN23_ECI_017(1.0),2023,341300,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,317201,10,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,109800,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,131500,777,9999,99,3612,
STATSNZ:CEN23_ECI_017(1.0),2023,149901,16,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,114701,03,9999,99,81,
STATSNZ:CEN23_ECI_017(1.0),2023,162701,20,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,142901,12,9999,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,07609,25,9999,99,636,
STATSNZ:CEN23_ECI_017(1.0),2023,149600,17,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,207301,01,9999,99,180,
STATSNZ:CEN23_ECI_017(1.0),2023,227200,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,350700,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,232101,22,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,252900,11,9999,99,63,
STATSNZ:CEN23_ECI_017(1.0),2023,192900,18,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,253700,21,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,128902,777,9999,99,2256,
STATSNZ:CEN23_ECI_017(1.0),2023,248701,24,9999,99,1443,
STATSNZ:CEN23_ECI_017(1.0),2023,112401,14,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,351000,17,9999,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,233200,12,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,351700,18,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,247900,17,9999,99,117,
STATSNZ:CEN23_ECI_017(1.0),2023,147202,04,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,326600,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,253200,09,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,136601,25,9999,99,195,
STATSNZ:CEN23_ECI_017(1.0),2023,234301,22,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,193800,03,9999,99,216,
STATSNZ:CEN23_ECI_017(1.0),2023,155401,999,9999,99,2343,
STATSNZ:CEN23_ECI_017(1.0),2023,127601,25,9999,99,156,
STATSNZ:CEN23_ECI_017(1.0),2023,181400,18,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,224100,19,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,189101,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,329200,21,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,163501,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,194801,23,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,216800,777,9999,99,2598,
STATSNZ:CEN23_ECI_017(1.0),2023,347901,04,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,105400,09,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,223701,03,9999,99,183,
STATSNZ:CEN23_ECI_017(1.0),2023,197603,15,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,210201,22,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,218001,07,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,218700,21,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,331200,777,9999,99,2541,
STATSNZ:CEN23_ECI_017(1.0),2023,161000,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,167300,16,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,361701,22,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,361900,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,254600,10,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,201501,25,9999,99,213,
STATSNZ:CEN23_ECI_017(1.0),2023,216800,22,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,145400,25,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,336301,999,9999,99,1299,
STATSNZ:CEN23_ECI_017(1.0),2023,159801,11,9999,99,84,
STATSNZ:CEN23_ECI_017(1.0),2023,203700,08,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,257500,08,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,330700,15,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,203901,999,9999,99,2634,
STATSNZ:CEN23_ECI_017(1.0),2023,218402,999,9999,99,1365,
STATSNZ:CEN23_ECI_017(1.0),2023,121200,23,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,352100,16,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,117800,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,158402,12,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,338901,999,9999,99,3018,
STATSNZ:CEN23_ECI_017(1.0),2023,168300,01,9999,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,167800,06,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,345000,999,9999,99,3024,
STATSNZ:CEN23_ECI_017(1.0),2023,339002,10,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,242900,01,9999,99,147,
STATSNZ:CEN23_ECI_017(1.0),2023,120500,03,9999,99,120,
STATSNZ:CEN23_ECI_017(1.0),2023,239701,19,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,116200,05,9999,99,255,
STATSNZ:CEN23_ECI_017(1.0),2023,332901,11,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,249000,11,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,179502,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,336200,04,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,133400,777,9999,99,2616,
STATSNZ:CEN23_ECI_017(1.0),2023,255401,17,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,180900,15,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,206100,15,9999,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,252501,01,9999,99,102,
STATSNZ:CEN23_ECI_017(1.0),2023,349000,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,359500,21,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,186200,14,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,311701,18,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,155601,07,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,038,24,9999,99,8217,
STATSNZ:CEN23_ECI_017(1.0),2023,206900,20,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,139201,22,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,059,999,9999,99,66246,
STATSNZ:CEN23_ECI_017(1.0),2023,350000,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,109004,11,9999,99,102,
STATSNZ:CEN23_ECI_017(1.0),2023,123500,25,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,124301,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,339100,25,9999,99,147,
STATSNZ:CEN23_ECI_017(1.0),2023,318100,17,9999,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,117002,11,9999,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,335301,22,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,347101,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,160202,19,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,303400,18,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,258000,777,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,192300,23,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,028,18,9999,99,132,
STATSNZ:CEN23_ECI_017(1.0),2023,101700,25,9999,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,240500,16,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,183500,02,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,198400,21,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,346702,10,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,332200,12,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,117800,13,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,130601,24,9999,99,1602,
STATSNZ:CEN23_ECI_017(1.0),2023,165700,01,9999,99,120,
STATSNZ:CEN23_ECI_017(1.0),2023,178500,06,9999,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,325302,17,9999,99,174,
STATSNZ:CEN23_ECI_017(1.0),2023,312600,03,9999,99,78,
STATSNZ:CEN23_ECI_017(1.0),2023,228300,777,9999,99,2583,
STATSNZ:CEN23_ECI_017(1.0),2023,151400,22,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,356500,17,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,145200,13,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,306401,13,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,226100,20,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,159301,18,9999,99,114,
STATSNZ:CEN23_ECI_017(1.0),2023,300401,19,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,182700,24,9999,99,1455,
STATSNZ:CEN23_ECI_017(1.0),2023,172201,15,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,120201,13,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,134500,17,9999,99,159,
STATSNZ:CEN23_ECI_017(1.0),2023,213200,02,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,147002,02,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,145600,11,9999,99,75,
STATSNZ:CEN23_ECI_017(1.0),2023,221600,12,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,239401,18,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,141802,10,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,205100,11,9999,99,51,
STATSNZ:CEN23_ECI_017(1.0),2023,168200,24,9999,99,570,
STATSNZ:CEN23_ECI_017(1.0),2023,023,05,9999,99,11190,
STATSNZ:CEN23_ECI_017(1.0),2023,305500,11,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,157500,07,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,245900,04,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,353000,22,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,313200,02,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,318901,25,9999,99,96,
STATSNZ:CEN23_ECI_017(1.0),2023,309400,24,9999,99,1509,
STATSNZ:CEN23_ECI_017(1.0),2023,136900,12,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,154500,22,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,175902,22,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,188900,08,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,228600,10,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,325900,20,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,336102,25,9999,99,138,
STATSNZ:CEN23_ECI_017(1.0),2023,114902,05,9999,99,150,
STATSNZ:CEN23_ECI_017(1.0),2023,342500,18,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,12,01,9999,99,2031,
STATSNZ:CEN23_ECI_017(1.0),2023,208401,05,9999,99,144,
STATSNZ:CEN23_ECI_017(1.0),2023,114901,777,9999,99,2388,
STATSNZ:CEN23_ECI_017(1.0),2023,03,13,9999,99,5925,
STATSNZ:CEN23_ECI_017(1.0),2023,112702,12,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,209800,25,9999,99,135,
STATSNZ:CEN23_ECI_017(1.0),2023,341400,13,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,165200,17,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,354701,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,165901,07,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,343300,20,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,356700,777,9999,99,447,
STATSNZ:CEN23_ECI_017(1.0),2023,250300,22,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,183800,04,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,103800,24,9999,99,498,
STATSNZ:CEN23_ECI_017(1.0),2023,113700,22,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,207500,04,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,318600,21,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,107300,13,9999,99,219,
STATSNZ:CEN23_ECI_017(1.0),2023,359100,07,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,209301,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,220001,03,9999,99,63,
STATSNZ:CEN23_ECI_017(1.0),2023,360000,777,9999,99,1485,
STATSNZ:CEN23_ECI_017(1.0),2023,328500,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,327700,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,179600,09,9999,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,130700,02,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,259200,01,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,358600,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,161300,14,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,07620,21,9999,99,6579,
