DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2023,015,999,412,99,264,
STATSNZ:CEN23_ECI_017(1.0),2023,309900,999,3,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,237500,999,444,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,175902,999,411,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,187100,999,128,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,101900,999,400,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,221201,999,300,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,234500,999,122,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,158900,999,371,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,231800,999,531,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,120000,999,361,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,251200,999,3,99,102,
STATSNZ:CEN23_ECI_017(1.0),2023,112102,999,122,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,360500,999,411,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,307501,999,125,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,217601,999,111,99,1143,
STATSNZ:CEN23_ECI_017(1.0),2023,327000,999,9999,99,2814,
STATSNZ:CEN23_ECI_017(1.0),2023,225200,999,410,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,217901,999,321,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,106600,999,444,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,215200,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,309700,999,431,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,111601,999,125,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,234100,999,127,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,151000,999,511,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,165501,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,306401,999,127,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,336600,999,127,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,339100,999,511,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,238700,999,126,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,023,999,413,99,210,
STATSNZ:CEN23_ECI_017(1.0),2023,240802,999,441,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,153500,999,444,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,306000,999,414,99,51,
STATSNZ:CEN23_ECI_017(1.0),2023,247700,999,410,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,124600,999,441,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,216300,999,441,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,246800,999,121,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,167300,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,07616,999,431,99,21876,
STATSNZ:CEN23_ECI_017(1.0),2023,312001,999,521,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,236500,999,2,99,1518,
STATSNZ:CEN23_ECI_017(1.0),2023,118001,999,121,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,111200,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,303500,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,259100,999,371,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,104101,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,104900,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,325302,999,410,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,233801,999,4,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,153900,999,129,99,111,
STATSNZ:CEN23_ECI_017(1.0),2023,303200,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,335101,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,322400,999,444,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,103800,999,129,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,362201,999,411,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,400003,999,413,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,184900,999,511,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,321901,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,152700,999,431,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,128101,999,511,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,258200,999,331,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,162800,999,331,99,78,
STATSNZ:CEN23_ECI_017(1.0),2023,362100,999,341,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,110600,999,511,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,339002,999,311,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,121600,999,444,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,198800,999,127,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,153400,999,442,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,240300,999,400,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,335001,999,126,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,109200,999,431,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,257400,999,421,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,225100,999,128,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,142101,999,3,99,381,
STATSNZ:CEN23_ECI_017(1.0),2023,185100,999,128,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,145000,999,7777,99,3045,
STATSNZ:CEN23_ECI_017(1.0),2023,249300,999,9999,99,2049,
STATSNZ:CEN23_ECI_017(1.0),2023,228300,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,238900,999,414,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,105300,999,431,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,183200,999,100,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,347901,999,531,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,316300,999,6,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,259700,999,122,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,253501,999,4,99,390,
STATSNZ:CEN23_ECI_017(1.0),2023,330500,999,100,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,105901,999,121,99,96,
STATSNZ:CEN23_ECI_017(1.0),2023,123200,999,521,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,224200,999,128,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,169901,999,442,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,224100,999,4,99,63,
STATSNZ:CEN23_ECI_017(1.0),2023,258800,999,413,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,315901,999,431,99,51,
STATSNZ:CEN23_ECI_017(1.0),2023,176500,999,371,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,230100,999,531,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,336901,999,331,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,328400,999,410,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,216700,999,341,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,344100,999,331,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,126100,999,9999,99,2532,
STATSNZ:CEN23_ECI_017(1.0),2023,243600,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,131000,999,412,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,118200,999,410,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,337301,999,111,99,1104,
STATSNZ:CEN23_ECI_017(1.0),2023,323800,999,414,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,227700,999,127,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,363800,999,126,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,164401,999,431,99,81,
STATSNZ:CEN23_ECI_017(1.0),2023,362402,999,128,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,214100,999,421,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,326701,999,410,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,111200,999,341,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,194500,999,126,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,258400,999,371,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,240602,999,122,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,305700,999,129,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,211301,999,341,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,358801,999,431,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,179001,999,331,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,171201,999,414,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,307801,999,331,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,344700,999,341,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,256100,999,400,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,207100,999,443,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,07612,999,121,99,2829,
STATSNZ:CEN23_ECI_017(1.0),2023,156301,999,331,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,177200,999,331,99,96,
STATSNZ:CEN23_ECI_017(1.0),2023,165301,999,4,99,231,
STATSNZ:CEN23_ECI_017(1.0),2023,182201,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,188300,999,7777,99,1770,
STATSNZ:CEN23_ECI_017(1.0),2023,141700,999,421,99,540,
STATSNZ:CEN23_ECI_017(1.0),2023,149400,999,321,99,408,
STATSNZ:CEN23_ECI_017(1.0),2023,159700,999,331,99,231,
STATSNZ:CEN23_ECI_017(1.0),2023,202500,999,442,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,321000,999,531,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,213400,999,442,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,200600,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,221500,999,121,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,328300,999,1,99,2622,
STATSNZ:CEN23_ECI_017(1.0),2023,114500,999,444,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,164001,999,413,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,212000,999,127,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,131400,999,124,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,240201,999,4,99,339,
STATSNZ:CEN23_ECI_017(1.0),2023,246400,999,7777,99,2655,
STATSNZ:CEN23_ECI_017(1.0),2023,154901,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,160902,999,331,99,249,
STATSNZ:CEN23_ECI_017(1.0),2023,250200,999,122,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,197400,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,211600,999,311,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,189700,999,400,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,159202,999,531,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,107700,999,124,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,166200,999,521,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,129800,999,412,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,158502,999,443,99,57,
STATSNZ:CEN23_ECI_017(1.0),2023,400013,999,371,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,174100,999,531,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,113201,999,5,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,400004,999,444,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,194100,999,100,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,310102,999,121,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,309700,999,331,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,188300,999,321,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,120800,999,122,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,144900,999,5,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,330900,999,414,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,352500,999,3,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,353500,999,331,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,302400,999,129,99,90,
STATSNZ:CEN23_ECI_017(1.0),2023,324700,999,7777,99,636,
STATSNZ:CEN23_ECI_017(1.0),2023,194400,999,122,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,129902,999,111,99,2211,
STATSNZ:CEN23_ECI_017(1.0),2023,250700,999,111,99,624,
STATSNZ:CEN23_ECI_017(1.0),2023,249900,999,121,99,120,
STATSNZ:CEN23_ECI_017(1.0),2023,129300,999,521,99,51,
STATSNZ:CEN23_ECI_017(1.0),2023,214900,999,127,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,218901,999,441,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,305000,999,100,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,118001,999,443,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,195300,999,5,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,177200,999,410,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,193700,999,431,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,400009,999,1,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,128301,999,4,99,915,
STATSNZ:CEN23_ECI_017(1.0),2023,338200,999,412,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,250100,999,444,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,126300,999,6,99,48,
STATSNZ:CEN23_ECI_017(1.0),2023,159000,999,5,99,72,
STATSNZ:CEN23_ECI_017(1.0),2023,218201,999,127,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,310101,999,361,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,349900,999,521,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,108100,999,6,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,128000,999,421,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,118100,999,125,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,359300,999,443,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,355900,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,354000,999,121,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,169600,999,321,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,185200,999,410,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,176700,999,371,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,184201,999,412,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,210100,999,361,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,202200,999,321,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,246700,999,7777,99,1986,
STATSNZ:CEN23_ECI_017(1.0),2023,313900,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,215801,999,1,99,2220,
STATSNZ:CEN23_ECI_017(1.0),2023,178600,999,443,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,360601,999,442,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,192600,999,127,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,331000,999,128,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,144800,999,414,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,232400,999,129,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,222400,999,129,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,119100,999,361,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,148901,999,3,99,2703,
STATSNZ:CEN23_ECI_017(1.0),2023,400011,999,400,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,131600,999,129,99,105,
STATSNZ:CEN23_ECI_017(1.0),2023,307400,999,511,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,207600,999,442,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,137300,999,411,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,252600,999,421,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,183300,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,114500,999,311,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,233700,999,125,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,355800,999,9999,99,2244,
STATSNZ:CEN23_ECI_017(1.0),2023,226100,999,2,99,483,
STATSNZ:CEN23_ECI_017(1.0),2023,225800,999,361,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,219501,999,128,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,324200,999,4,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,219000,999,9999,99,1893,
STATSNZ:CEN23_ECI_017(1.0),2023,235000,999,341,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,249401,999,300,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,153000,999,511,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,133000,999,311,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,192101,999,1,99,1656,
STATSNZ:CEN23_ECI_017(1.0),2023,201200,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,115002,999,321,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,215200,999,361,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,319800,999,442,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,194000,999,2,99,684,
STATSNZ:CEN23_ECI_017(1.0),2023,213800,999,111,99,1230,
STATSNZ:CEN23_ECI_017(1.0),2023,339300,999,321,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,101,999,444,99,4962,
STATSNZ:CEN23_ECI_017(1.0),2023,232701,999,122,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,205500,999,7777,99,1431,
STATSNZ:CEN23_ECI_017(1.0),2023,235100,999,100,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,219401,999,413,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,158501,999,3,99,504,
STATSNZ:CEN23_ECI_017(1.0),2023,194200,999,412,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,316200,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,249701,999,128,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,341300,999,411,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,254500,999,124,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,184400,999,443,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,243900,999,443,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,211401,999,400,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,254000,999,111,99,2691,
STATSNZ:CEN23_ECI_017(1.0),2023,359700,999,2,99,102,
STATSNZ:CEN23_ECI_017(1.0),2023,240401,999,121,99,138,
STATSNZ:CEN23_ECI_017(1.0),2023,137300,999,521,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,064,999,129,99,891,
STATSNZ:CEN23_ECI_017(1.0),2023,239701,999,121,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,147202,999,331,99,207,
STATSNZ:CEN23_ECI_017(1.0),2023,111400,999,361,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,242700,999,321,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,323400,999,341,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,308600,999,371,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,357601,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,103101,999,129,99,99,
STATSNZ:CEN23_ECI_017(1.0),2023,225600,999,9999,99,2061,
STATSNZ:CEN23_ECI_017(1.0),2023,345300,999,1,99,1884,
STATSNZ:CEN23_ECI_017(1.0),2023,243500,999,331,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,320900,999,400,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,198400,999,521,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,206802,999,121,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,307301,999,413,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,356200,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,235301,999,531,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,322800,999,126,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,351400,999,100,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,248500,999,321,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,221401,999,431,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,244200,999,521,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,145800,999,2,99,927,
STATSNZ:CEN23_ECI_017(1.0),2023,315700,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,145700,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,180000,999,128,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,124200,999,444,99,57,
STATSNZ:CEN23_ECI_017(1.0),2023,302500,999,122,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,303300,999,413,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,188501,999,111,99,1062,
STATSNZ:CEN23_ECI_017(1.0),2023,204301,999,100,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,140400,999,6,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,221500,999,128,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,167300,999,400,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,347000,999,441,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,162101,999,300,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,353200,999,9999,99,2100,
STATSNZ:CEN23_ECI_017(1.0),2023,144001,999,311,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,310300,999,361,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,120203,999,100,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,055,999,400,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,228400,999,121,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,190100,999,111,99,237,
STATSNZ:CEN23_ECI_017(1.0),2023,232000,999,414,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,102900,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,235600,999,531,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,325100,999,511,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,233400,999,129,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,104800,999,126,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,201700,999,331,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,347901,999,400,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,155200,999,400,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,349000,999,7777,99,669,
STATSNZ:CEN23_ECI_017(1.0),2023,156601,999,511,99,78,
STATSNZ:CEN23_ECI_017(1.0),2023,256500,999,331,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,14,999,371,99,882,
STATSNZ:CEN23_ECI_017(1.0),2023,199600,999,400,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,247200,999,411,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,313300,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,141300,999,3,99,297,
STATSNZ:CEN23_ECI_017(1.0),2023,135900,999,411,99,105,
STATSNZ:CEN23_ECI_017(1.0),2023,125701,999,7777,99,3180,
STATSNZ:CEN23_ECI_017(1.0),2023,114400,999,5,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,162300,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,201001,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,102501,999,331,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,173400,999,511,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,120800,999,442,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,302400,999,1,99,2439,
STATSNZ:CEN23_ECI_017(1.0),2023,256100,999,124,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,310200,999,2,99,129,
STATSNZ:CEN23_ECI_017(1.0),2023,127100,999,300,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,338000,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,138200,999,122,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,152201,999,7777,99,3492,
STATSNZ:CEN23_ECI_017(1.0),2023,187000,999,521,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,251500,999,341,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,230200,999,431,99,207,
STATSNZ:CEN23_ECI_017(1.0),2023,190800,999,331,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,131802,999,111,99,345,
STATSNZ:CEN23_ECI_017(1.0),2023,132002,999,421,99,294,
STATSNZ:CEN23_ECI_017(1.0),2023,344000,999,341,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,191001,999,521,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,257600,999,122,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,253501,999,129,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,221100,999,441,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,240500,999,441,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,221402,999,128,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,158603,999,414,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,155301,999,2,99,66,
STATSNZ:CEN23_ECI_017(1.0),2023,339200,999,442,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,110201,999,531,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,358400,999,6,99,57,
STATSNZ:CEN23_ECI_017(1.0),2023,302300,999,511,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,204500,999,3,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,115800,999,443,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,302500,999,7777,99,1353,
STATSNZ:CEN23_ECI_017(1.0),2023,151600,999,125,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,336701,999,6,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,226200,999,443,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,197900,999,126,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,251200,999,371,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,350600,999,412,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,036,999,411,99,93,
STATSNZ:CEN23_ECI_017(1.0),2023,255300,999,413,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,233500,999,341,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,355400,999,121,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,303100,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,250000,999,421,99,159,
STATSNZ:CEN23_ECI_017(1.0),2023,229700,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,104200,999,413,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,246001,999,128,99,0,
